src,dst,peak,off_peak,senior_disabled,miles
6,93,5.55,3.85,2.75,11.84
6,60,5.7,3.85,2.85,12.26
6,11,5.85,3.85,2.9,12.59
6,66,6.0,3.85,3.0,13.17
6,70,6.0,3.85,3.0,13.67
6,56,6.0,3.85,3.0,14.27
6,1,6.0,3.85,3.0,14.85
6,53,6.0,3.85,3.0,16.73
6,67,6.0,3.85,3.0,17.51
6,96,6.0,3.85,3.0,18.63
6,26,6.0,3.85,3.0,20.31
6,38,6.0,3.85,3.0,21.65
6,78,5.65,3.85,2.8,12.16
6,15,5.75,3.85,2.85,12.43
6,46,5.8,3.85,2.9,12.55
6,2,6.0,3.85,3.0,12.95
6,91,6.0,3.85,3.0,13.74
6,47,6.0,3.85,3.0,15.21
6,52,6.0,3.85,3.0,17.09
6,39,6.0,3.85,3.0,18.17
6,88,6.0,3.85,3.0,20.02
6,79,6.0,3.85,3.0,22.14
6,24,5.55,3.85,2.75,11.82
6,41,5.6,3.85,2.8,12.01
6,18,5.7,3.85,2.85,12.26
6,48,5.9,3.85,2.95,12.78
6,16,6.0,3.85,3.0,13.41
6,58,6.0,3.85,3.0,14.31
6,7,6.0,3.85,3.0,15.25
6,55,6.0,3.85,3.0,16.16
6,94,6.0,3.85,3.0,17.21
6,37,6.0,3.85,3.0,18.6
6,87,6.0,3.85,3.0,20.14
6,89,6.0,3.85,3.0,17.16
6,27,6.0,3.85,3.0,18.62
6,14,6.0,3.85,3.0,19.59
6,71,6.0,3.85,3.0,21.07
6,3,6.0,3.85,3.0,22.39
6,31,6.0,3.85,3.0,14.57
6,102,6.0,3.85,3.0,16.76
6,75,4.0,3.15,2.0,8.03
6,30,3.8,3.05,1.9,7.55
6,92,3.65,2.95,1.8,7.11
6,85,3.4,2.6,1.7,6.55
6,99,2.45,2.3,1.2,4.13
6,98,2.0,2.0,1.0,2.38
6,19,2.0,2.0,1.0,2.48
6,76,3.2,2.6,1.6,6.04
6,51,3.25,2.6,1.6,6.18
6,61,3.45,2.6,1.7,6.58
6,69,3.7,3.0,1.85,7.23
6,8,5.7,3.85,2.85,12.3
6,74,6.0,3.85,3.0,13.4
6,28,6.0,3.85,3.0,14.65
6,29,6.0,3.85,3.0,16.35
6,84,6.0,3.85,3.0,18.13
6,90,6.0,3.85,3.0,20.43
6,44,6.0,3.85,3.0,22.35
19,81,6.0,3.85,3.0,14.01
19,73,6.0,3.85,3.0,14.12
19,25,6.0,3.85,3.0,14.31
19,36,6.0,3.85,3.0,14.78
19,49,6.0,3.85,3.0,15.09
19,43,6.0,3.85,3.0,15.39
19,42,6.0,3.85,3.0,15.6
19,82,6.0,3.85,3.0,16.03
19,4,6.0,3.85,3.0,17.15
19,45,6.0,3.85,3.0,17.93
19,35,6.0,3.85,3.0,19.69
19,21,6.0,3.85,3.0,20.74
19,5,6.0,3.85,3.0,21.57
19,62,6.0,3.85,3.0,22.9
19,17,6.0,3.85,3.0,25.19
19,63,6.0,3.85,3.0,14.3
19,50,6.0,3.85,3.0,14.64
19,100,6.0,3.85,3.0,15.22
19,20,6.0,3.85,3.0,16.52
19,12,6.0,3.85,3.0,17.08
19,101,6.0,3.85,3.0,17.68
19,97,6.0,3.85,3.0,18.58
19,9,6.0,3.85,3.0,19.28
19,86,6.0,3.85,3.0,20.27
19,54,6.0,3.85,3.0,21.43
19,22,6.0,3.85,3.0,22.83
19,83,6.0,3.85,3.0,15.7
19,64,6.0,3.85,3.0,14.01
19,59,6.0,3.85,3.0,13.66
19,72,6.0,3.85,3.0,13.28
19,95,5.9,3.85,2.95,12.76
19,32,5.4,3.85,2.7,11.52
19,77,5.65,3.85,2.8,12.16
19,10,6.0,3.85,3.0,13.07
19,40,6.0,3.85,3.0,13.25
19,68,6.0,3.85,3.0,13.87
19,57,6.0,3.85,3.0,14.34
19,33,6.0,3.85,3.0,15.22
19,80,6.0,3.85,3.0,15.94
19,65,6.0,3.85,3.0,16.18
19,34,6.0,3.85,3.0,16.37
19,13,6.0,3.85,3.0,16.64
19,23,6.0,3.85,3.0,14.15
19,93,6.0,3.85,3.0,14.31
19,60,6.0,3.85,3.0,14.73
19,11,6.0,3.85,3.0,15.06
19,66,6.0,3.85,3.0,15.64
19,70,6.0,3.85,3.0,16.14
19,56,6.0,3.85,3.0,16.73
19,1,6.0,3.85,3.0,17.32
19,53,6.0,3.85,3.0,19.21
19,67,6.0,3.85,3.0,20.0
19,96,6.0,3.85,3.0,21.11
19,26,6.0,3.85,3.0,22.79
19,38,6.0,3.85,3.0,24.13
19,78,6.0,3.85,3.0,14.64
19,15,6.0,3.85,3.0,14.92
19,46,6.0,3.85,3.0,15.03
19,2,6.0,3.85,3.0,15.43
19,91,6.0,3.85,3.0,16.21
19,47,6.0,3.85,3.0,17.68
19,52,6.0,3.85,3.0,19.56
19,39,6.0,3.85,3.0,20.64
19,88,6.0,3.85,3.0,22.48
19,79,6.0,3.85,3.0,24.58
19,24,6.0,3.85,3.0,14.3
19,41,6.0,3.85,3.0,14.48
19,18,6.0,3.85,3.0,14.73
19,48,6.0,3.85,3.0,15.24
19,16,6.0,3.85,3.0,15.87
19,58,6.0,3.85,3.0,16.76
19,7,6.0,3.85,3.0,17.66
19,55,6.0,3.85,3.0,18.56
19,94,6.0,3.85,3.0,19.64
19,37,6.0,3.85,3.0,21.03
19,87,6.0,3.85,3.0,22.54
19,89,6.0,3.85,3.0,19.63
19,27,6.0,3.85,3.0,21.09
19,14,6.0,3.85,3.0,22.06
19,71,6.0,3.85,3.0,23.55
19,3,6.0,3.85,3.0,24.87
19,31,6.0,3.85,3.0,16.6
19,102,6.0,3.85,3.0,18.42
19,75,5.0,3.7,2.5,10.51
19,30,4.8,3.6,2.4,10.02
19,92,4.65,3.4,2.3,9.58
19,85,4.4,3.4,2.2,9.02
19,99,3.45,2.6,1.7,6.61
19,98,2.75,2.45,1.35,4.83
19,6,2.0,2.0,1.0,2.48
19,76,4.05,3.2,2.0,8.13
19,51,4.05,3.2,2.0,8.16
19,61,4.15,3.25,2.05,8.34
19,69,4.35,3.35,2.15,8.82
19,8,5.9,3.85,2.95,12.81
19,74,6.0,3.85,3.0,13.85
19,28,6.0,3.85,3.0,15.01
19,29,6.0,3.85,3.0,16.68
19,84,6.0,3.85,3.0,18.37
19,90,6.0,3.85,3.0,20.78
19,44,6.0,3.85,3.0,22.7
76,81,5.3,3.85,2.65,11.24
76,73,5.3,3.85,2.65,11.3
76,25,5.35,3.85,2.65,11.42
76,36,5.5,3.85,2.75,11.74
76,49,5.6,3.85,2.8,11.96
76,43,5.65,3.85,2.8,12.18
76,42,5.75,3.85,2.85,12.33
76,82,5.9,3.85,2.95,12.69
76,4,6.0,3.85,3.0,13.71
76,45,6.0,3.85,3.0,14.47
76,35,6.0,3.85,3.0,16.23
76,21,6.0,3.85,3.0,17.32
76,5,6.0,3.85,3.0,18.2
76,62,6.0,3.85,3.0,19.64
76,17,6.0,3.85,3.0,22.05
76,63,5.4,3.85,2.7,11.52
76,50,5.55,3.85,2.75,11.88
76,100,5.8,3.85,2.9,12.44
76,20,6.0,3.85,3.0,13.55
76,12,6.0,3.85,3.0,14.03
76,101,6.0,3.85,3.0,14.5
76,97,6.0,3.85,3.0,15.27
76,9,6.0,3.85,3.0,15.88
76,86,6.0,3.85,3.0,16.82
76,54,6.0,3.85,3.0,17.96
76,22,6.0,3.85,3.0,19.37
76,83,5.95,3.85,2.95,12.85
76,64,5.3,3.85,2.65,11.24
76,59,5.15,3.8,2.55,10.85
76,72,5.0,3.7,2.5,10.48
76,95,4.8,3.4,2.4,9.96
76,32,4.3,3.35,2.15,8.78
76,77,4.65,3.4,2.3,9.57
76,10,5.05,3.75,2.5,10.65
76,40,5.2,3.8,2.6,10.94
76,68,5.45,3.85,2.7,11.58
76,57,5.65,3.85,2.8,12.08
76,33,6.0,3.85,3.0,13.21
76,80,6.0,3.85,3.0,14.18
76,65,6.0,3.85,3.0,14.55
76,34,6.0,3.85,3.0,14.87
76,13,6.0,3.85,3.0,15.23
76,23,5.35,3.85,2.65,11.41
76,93,5.45,3.85,2.7,11.64
76,60,5.65,3.85,2.8,12.09
76,11,5.75,3.85,2.85,12.41
76,66,6.0,3.85,3.0,12.98
76,70,6.0,3.85,3.0,13.48
76,56,6.0,3.85,3.0,14.09
76,1,6.0,3.85,3.0,14.62
76,53,6.0,3.85,3.0,16.41
76,67,6.0,3.85,3.0,17.14
76,96,6.0,3.85,3.0,18.2
76,26,6.0,3.85,3.0,19.8
76,38,6.0,3.85,3.0,21.08
76,78,5.5,3.85,2.75,11.78
76,15,5.6,3.85,2.8,12.0
76,46,5.65,3.85,2.8,12.08
76,2,5.75,3.85,2.85,12.39
76,91,6.0,3.85,3.0,13.1
76,47,6.0,3.85,3.0,14.5
76,52,6.0,3.85,3.0,16.4
76,39,6.0,3.85,3.0,17.44
76,88,6.0,3.85,3.0,19.26
76,79,6.0,3.85,3.0,21.26
76,24,5.4,3.85,2.7,11.52
76,41,5.5,3.85,2.75,11.76
76,18,5.65,3.85,2.8,12.09
76,48,5.85,3.85,2.9,12.68
76,16,6.0,3.85,3.0,13.3
76,58,6.0,3.85,3.0,14.29
76,7,6.0,3.85,3.0,15.35
76,55,6.0,3.85,3.0,16.27
76,94,6.0,3.85,3.0,17.22
76,37,6.0,3.85,3.0,18.62
76,87,6.0,3.85,3.0,20.24
76,89,6.0,3.85,3.0,16.89
76,27,6.0,3.85,3.0,18.35
76,14,6.0,3.85,3.0,19.33
76,71,6.0,3.85,3.0,20.77
76,3,6.0,3.85,3.0,22.05
76,31,6.0,3.85,3.0,15.58
76,102,6.0,3.85,3.0,18.08
76,75,3.95,3.15,1.95,7.88
76,30,3.8,3.05,1.9,7.46
76,92,3.65,2.95,1.8,7.08
76,85,3.45,2.6,1.7,6.58
76,99,2.5,2.3,1.25,4.29
76,98,2.55,2.35,1.25,4.36
76,6,3.2,2.6,1.6,6.04
76,19,4.05,3.2,2.0,8.13
76,51,2.0,2.0,1.0,0.65
76,61,2.0,2.0,1.0,1.34
76,69,2.0,2.0,1.0,1.9
76,8,3.8,3.05,1.9,7.55
76,74,4.25,3.3,2.1,8.68
76,28,4.8,3.6,2.4,10.01
76,29,5.5,3.85,2.75,11.72
76,84,6.0,3.85,3.0,13.6
76,90,6.0,3.85,3.0,15.67
76,44,6.0,3.85,3.0,17.59
51,81,5.55,3.85,2.75,11.84
51,73,5.55,3.85,2.75,11.9
51,25,5.6,3.85,2.8,12.03
51,36,5.75,3.85,2.85,12.37
51,49,5.85,3.85,2.9,12.6
51,43,5.95,3.85,2.95,12.83
51,42,6.0,3.85,3.0,12.98
51,82,6.0,3.85,3.0,13.34
51,4,6.0,3.85,3.0,14.35
51,45,6.0,3.85,3.0,15.11
51,35,6.0,3.85,3.0,16.84
51,21,6.0,3.85,3.0,17.91
51,5,6.0,3.85,3.0,18.77
51,62,6.0,3.85,3.0,20.18
51,17,6.0,3.85,3.0,22.56
51,63,5.65,3.85,2.8,12.12
51,50,5.8,3.85,2.9,12.48
51,100,6.0,3.85,3.0,13.05
51,20,6.0,3.85,3.0,14.18
51,12,6.0,3.85,3.0,14.66
51,101,6.0,3.85,3.0,15.14
51,97,6.0,3.85,3.0,15.91
51,9,6.0,3.85,3.0,16.53
51,86,6.0,3.85,3.0,17.47
51,54,6.0,3.85,3.0,18.59
51,22,6.0,3.85,3.0,19.99
51,83,6.0,3.85,3.0,13.46
51,64,5.55,3.85,2.75,11.84
51,59,5.4,3.85,2.7,11.45
51,72,5.25,3.85,2.6,11.08
51,95,5.0,3.7,2.5,10.56
51,32,4.55,3.4,2.25,9.37
51,77,4.85,3.65,2.4,10.14
51,10,5.3,3.85,2.65,11.2
51,40,5.4,3.85,2.7,11.48
51,68,5.65,3.85,2.8,12.12
51,57,5.85,3.85,2.9,12.62
51,33,6.0,3.85,3.0,13.72
51,80,6.0,3.85,3.0,14.66
51,65,6.0,3.85,3.0,15.0
51,34,6.0,3.85,3.0,15.31
51,13,6.0,3.85,3.0,15.66
51,23,5.6,3.85,2.8,12.01
51,93,5.7,3.85,2.85,12.22
51,60,5.85,3.85,2.9,12.67
51,11,6.0,3.85,3.0,13.0
51,66,6.0,3.85,3.0,13.57
51,70,6.0,3.85,3.0,14.07
51,56,6.0,3.85,3.0,14.68
51,1,6.0,3.85,3.0,15.22
51,53,6.0,3.85,3.0,17.02
51,67,6.0,3.85,3.0,17.75
51,96,6.0,3.85,3.0,18.82
51,26,6.0,3.85,3.0,20.43
51,38,6.0,3.85,3.0,21.71
51,78,5.75,3.85,2.85,12.39
51,15,5.85,3.85,2.9,12.62
51,46,5.9,3.85,2.95,12.7
51,2,6.0,3.85,3.0,13.02
51,91,6.0,3.85,3.0,13.73
51,47,6.0,3.85,3.0,15.14
51,52,6.0,3.85,3.0,17.04
51,39,6.0,3.85,3.0,18.08
51,88,6.0,3.85,3.0,19.9
51,79,6.0,3.85,3.0,21.91
51,24,5.65,3.85,2.8,12.12
51,41,5.75,3.85,2.85,12.35
51,18,5.85,3.85,2.9,12.67
51,48,6.0,3.85,3.0,13.26
51,16,6.0,3.85,3.0,13.88
51,58,6.0,3.85,3.0,14.86
51,7,6.0,3.85,3.0,15.9
51,55,6.0,3.85,3.0,16.82
51,94,6.0,3.85,3.0,17.79
51,37,6.0,3.85,3.0,19.19
51,87,6.0,3.85,3.0,20.8
51,89,6.0,3.85,3.0,17.5
51,27,6.0,3.85,3.0,18.95
51,14,6.0,3.85,3.0,19.93
51,71,6.0,3.85,3.0,21.38
51,3,6.0,3.85,3.0,22.67
51,31,6.0,3.85,3.0,15.94
51,102,6.0,3.85,3.0,18.35
51,75,4.2,3.25,2.1,8.45
51,30,4.0,3.15,2.0,8.02
51,92,3.85,3.1,1.9,7.63
51,85,3.65,2.95,1.8,7.11
51,99,2.7,2.45,1.35,4.77
51,98,2.7,2.45,1.35,4.8
51,6,3.25,2.6,1.6,6.18
51,19,4.05,3.2,2.0,8.16
51,76,2.0,2.0,1.0,0.65
51,61,2.0,2.0,1.0,0.71
51,69,2.0,2.0,1.0,1.34
51,8,3.6,2.6,1.8,6.97
51,74,4.05,3.2,2.0,8.1
51,28,4.55,3.4,2.25,9.42
51,29,5.25,3.85,2.6,11.14
51,84,6.0,3.85,3.0,13.0
51,90,6.0,3.85,3.0,15.11
51,44,6.0,3.85,3.0,17.03
61,81,5.8,3.85,2.9,12.55
61,73,5.85,3.85,2.9,12.61
61,25,5.9,3.85,2.95,12.74
61,36,6.0,3.85,3.0,13.08
61,49,6.0,3.85,3.0,13.31
61,43,6.0,3.85,3.0,13.53
61,42,6.0,3.85,3.0,13.68
61,82,6.0,3.85,3.0,14.02
61,4,6.0,3.85,3.0,15.0
61,45,6.0,3.85,3.0,15.73
61,35,6.0,3.85,3.0,17.43
61,21,6.0,3.85,3.0,18.46
61,5,6.0,3.85,3.0,19.3
61,62,6.0,3.85,3.0,20.65
61,17,6.0,3.85,3.0,23.0
61,63,5.95,3.85,2.95,12.83
61,50,6.0,3.85,3.0,13.19
61,100,6.0,3.85,3.0,13.76
61,20,6.0,3.85,3.0,14.89
61,12,6.0,3.85,3.0,15.37
61,101,6.0,3.85,3.0,15.84
61,97,6.0,3.85,3.0,16.6
61,9,6.0,3.85,3.0,17.2
61,86,6.0,3.85,3.0,18.11
61,54,6.0,3.85,3.0,19.21
61,22,6.0,3.85,3.0,20.58
61,83,6.0,3.85,3.0,14.17
61,64,5.8,3.85,2.9,12.55
61,59,5.65,3.85,2.8,12.16
61,72,5.5,3.85,2.75,11.79
61,95,5.3,3.85,2.65,11.27
61,32,4.85,3.6,2.4,10.08
61,77,5.15,3.8,2.55,10.84
61,10,5.55,3.85,2.75,11.9
61,40,5.65,3.85,2.8,12.17
61,68,5.9,3.85,2.95,12.81
61,57,6.0,3.85,3.0,13.3
61,33,6.0,3.85,3.0,14.39
61,80,6.0,3.85,3.0,15.31
61,65,6.0,3.85,3.0,15.64
61,34,6.0,3.85,3.0,15.94
61,13,6.0,3.85,3.0,16.28
61,23,5.9,3.85,2.95,12.72
61,93,5.95,3.85,2.95,12.93
61,60,6.0,3.85,3.0,13.38
61,11,6.0,3.85,3.0,13.7
61,66,6.0,3.85,3.0,14.28
61,70,6.0,3.85,3.0,14.78
61,56,6.0,3.85,3.0,15.39
61,1,6.0,3.85,3.0,15.93
61,53,6.0,3.85,3.0,17.73
61,67,6.0,3.85,3.0,18.46
61,96,6.0,3.85,3.0,19.53
61,26,6.0,3.85,3.0,21.14
61,38,6.0,3.85,3.0,22.42
61,78,6.0,3.85,3.0,13.11
61,15,6.0,3.85,3.0,13.33
61,46,6.0,3.85,3.0,13.41
61,2,6.0,3.85,3.0,13.73
61,91,6.0,3.85,3.0,14.44
61,47,6.0,3.85,3.0,15.84
61,52,6.0,3.85,3.0,17.74
61,39,6.0,3.85,3.0,18.78
61,88,6.0,3.85,3.0,20.6
61,79,6.0,3.85,3.0,22.59
61,24,5.95,3.85,2.95,12.83
61,41,6.0,3.85,3.0,13.06
61,18,6.0,3.85,3.0,13.38
61,48,6.0,3.85,3.0,13.96
61,16,6.0,3.85,3.0,14.58
61,58,6.0,3.85,3.0,15.56
61,7,6.0,3.85,3.0,16.59
61,55,6.0,3.85,3.0,17.51
61,94,6.0,3.85,3.0,18.49
61,37,6.0,3.85,3.0,19.89
61,87,6.0,3.85,3.0,21.49
61,89,6.0,3.85,3.0,18.21
61,27,6.0,3.85,3.0,19.67
61,14,6.0,3.85,3.0,20.64
61,71,6.0,3.85,3.0,22.09
61,3,6.0,3.85,3.0,23.38
61,31,6.0,3.85,3.0,16.51
61,102,6.0,3.85,3.0,18.84
61,75,4.45,3.4,2.2,9.15
61,30,4.3,3.3,2.15,8.72
61,92,4.15,3.25,2.05,8.33
61,85,3.9,3.1,1.95,7.8
61,99,3.0,2.6,1.5,5.44
61,98,3.0,2.6,1.5,5.47
61,6,3.45,2.6,1.7,6.58
61,19,4.15,3.25,2.05,8.34
61,76,2.0,2.0,1.0,1.34
61,51,2.0,2.0,1.0,0.71
61,69,2.0,2.0,1.0,0.69
61,8,3.3,2.6,1.65,6.27
61,74,3.75,3.05,1.85,7.39
61,28,4.3,3.3,2.15,8.72
61,29,4.95,3.7,2.45,10.43
61,84,5.7,3.85,2.85,12.29
61,90,6.0,3.85,3.0,14.42
61,44,6.0,3.85,3.0,16.34
69,81,6.0,3.85,3.0,13.14
69,73,6.0,3.85,3.0,13.2
69,25,6.0,3.85,3.0,13.32
69,36,6.0,3.85,3.0,13.63
69,49,6.0,3.85,3.0,13.84
69,43,6.0,3.85,3.0,14.04
69,42,6.0,3.85,3.0,14.17
69,82,6.0,3.85,3.0,14.49
69,4,6.0,3.85,3.0,15.41
69,45,6.0,3.85,3.0,16.1
69,35,6.0,3.85,3.0,17.72
69,21,6.0,3.85,3.0,18.72
69,5,6.0,3.85,3.0,19.53
69,62,6.0,3.85,3.0,20.83
69,17,6.0,3.85,3.0,23.14
69,63,6.0,3.85,3.0,13.42
69,50,6.0,3.85,3.0,13.78
69,100,6.0,3.85,3.0,14.35
69,20,6.0,3.85,3.0,15.44
69,12,6.0,3.85,3.0,15.91
69,101,6.0,3.85,3.0,16.35
69,97,6.0,3.85,3.0,17.07
69,9,6.0,3.85,3.0,17.63
69,86,6.0,3.85,3.0,18.5
69,54,6.0,3.85,3.0,19.55
69,22,6.0,3.85,3.0,20.89
69,83,6.0,3.85,3.0,14.75
69,64,6.0,3.85,3.0,13.14
69,59,5.9,3.85,2.95,12.75
69,72,5.75,3.85,2.85,12.38
69,95,5.55,3.85,2.75,11.86
69,32,5.1,3.75,2.55,10.69
69,77,5.4,3.85,2.7,11.46
69,10,5.8,3.85,2.9,12.54
69,40,5.9,3.85,2.95,12.81
69,68,6.0,3.85,3.0,13.45
69,57,6.0,3.85,3.0,13.95
69,33,6.0,3.85,3.0,15.05
69,80,6.0,3.85,3.0,15.98
69,65,6.0,3.85,3.0,16.32
69,34,6.0,3.85,3.0,16.62
69,13,6.0,3.85,3.0,16.96
69,23,6.0,3.85,3.0,13.32
69,93,6.0,3.85,3.0,13.54
69,60,6.0,3.85,3.0,13.99
69,11,6.0,3.85,3.0,14.31
69,66,6.0,3.85,3.0,14.88
69,70,6.0,3.85,3.0,15.38
69,56,6.0,3.85,3.0,15.99
69,1,6.0,3.85,3.0,16.53
69,53,6.0,3.85,3.0,18.32
69,67,6.0,3.85,3.0,19.03
69,96,6.0,3.85,3.0,20.09
69,26,6.0,3.85,3.0,21.68
69,38,6.0,3.85,3.0,22.95
69,78,6.0,3.85,3.0,13.69
69,15,6.0,3.85,3.0,13.9
69,46,6.0,3.85,3.0,13.98
69,2,6.0,3.85,3.0,14.28
69,91,6.0,3.85,3.0,14.97
69,47,6.0,3.85,3.0,16.35
69,52,6.0,3.85,3.0,18.25
69,39,6.0,3.85,3.0,19.28
69,88,6.0,3.85,3.0,21.09
69,79,6.0,3.85,3.0,23.05
69,24,6.0,3.85,3.0,13.42
69,41,6.0,3.85,3.0,13.66
69,18,6.0,3.85,3.0,13.99
69,48,6.0,3.85,3.0,14.58
69,16,6.0,3.85,3.0,15.2
69,58,6.0,3.85,3.0,16.19
69,7,6.0,3.85,3.0,17.23
69,55,6.0,3.85,3.0,18.15
69,94,6.0,3.85,3.0,19.12
69,37,6.0,3.85,3.0,20.52
69,87,6.0,3.85,3.0,22.13
69,89,6.0,3.85,3.0,18.8
69,27,6.0,3.85,3.0,20.25
69,14,6.0,3.85,3.0,21.23
69,71,6.0,3.85,3.0,22.67
69,3,6.0,3.85,3.0,23.95
69,31,6.0,3.85,3.0,17.2
69,102,6.0,3.85,3.0,19.51
69,75,4.7,3.4,2.35,9.77
69,30,4.55,3.4,2.25,9.35
69,92,4.4,3.35,2.2,8.96
69,85,4.2,3.25,2.1,8.45
69,99,3.25,2.6,1.6,6.11
69,98,3.25,2.6,1.6,6.13
69,6,3.7,3.0,1.85,7.23
69,19,4.35,3.35,2.15,8.82
69,76,2.0,2.0,1.0,1.9
69,51,2.0,2.0,1.0,1.34
69,61,2.0,2.0,1.0,0.69
69,8,3.05,2.6,1.5,5.65
69,74,3.5,2.6,1.75,6.77
69,28,4.05,3.2,2.0,8.11
69,29,4.75,3.4,2.35,9.82
69,84,5.5,3.85,2.75,11.7
69,90,6.0,3.85,3.0,13.78
69,44,6.0,3.85,3.0,15.7
8,81,6.0,3.85,3.0,18.79
8,73,6.0,3.85,3.0,18.84
8,25,6.0,3.85,3.0,18.95
8,36,6.0,3.85,3.0,19.24
8,49,6.0,3.85,3.0,19.42
8,43,6.0,3.85,3.0,19.59
8,42,6.0,3.85,3.0,19.69
8,82,6.0,3.85,3.0,19.95
8,4,6.0,3.85,3.0,20.68
8,45,6.0,3.85,3.0,21.23
8,35,6.0,3.85,3.0,22.52
8,21,6.0,3.85,3.0,23.29
8,5,6.0,3.85,3.0,23.92
8,62,6.0,3.85,3.0,24.85
8,17,6.0,3.85,3.0,26.75
8,63,6.0,3.85,3.0,19.07
8,50,6.0,3.85,3.0,19.43
8,100,6.0,3.85,3.0,19.99
8,20,6.0,3.85,3.0,21.06
8,12,6.0,3.85,3.0,21.49
8,101,6.0,3.85,3.0,21.88
8,97,6.0,3.85,3.0,22.48
8,9,6.0,3.85,3.0,22.93
8,86,6.0,3.85,3.0,23.63
8,54,6.0,3.85,3.0,24.5
8,22,6.0,3.85,3.0,25.65
8,83,6.0,3.85,3.0,20.38
8,64,6.0,3.85,3.0,18.79
8,59,6.0,3.85,3.0,18.4
8,72,6.0,3.85,3.0,18.02
8,95,6.0,3.85,3.0,17.51
8,32,6.0,3.85,3.0,16.34
8,77,6.0,3.85,3.0,17.11
8,10,6.0,3.85,3.0,18.17
8,40,6.0,3.85,3.0,18.42
8,68,6.0,3.85,3.0,19.06
8,57,6.0,3.85,3.0,19.56
8,33,6.0,3.85,3.0,20.6
8,80,6.0,3.85,3.0,21.46
8,65,6.0,3.85,3.0,21.76
8,34,6.0,3.85,3.0,22.0
8,13,6.0,3.85,3.0,22.31
8,23,6.0,3.85,3.0,18.97
8,93,6.0,3.85,3.0,19.19
8,60,6.0,3.85,3.0,19.64
8,11,6.0,3.85,3.0,19.96
8,66,6.0,3.85,3.0,20.53
8,70,6.0,3.85,3.0,21.03
8,56,6.0,3.85,3.0,21.64
8,1,6.0,3.85,3.0,22.18
8,53,6.0,3.85,3.0,23.95
8,67,6.0,3.85,3.0,24.66
8,96,6.0,3.85,3.0,25.71
8,26,6.0,3.85,3.0,27.26
8,38,6.0,3.85,3.0,28.5
8,78,6.0,3.85,3.0,19.32
8,15,6.0,3.85,3.0,19.53
8,46,6.0,3.85,3.0,19.6
8,2,6.0,3.85,3.0,19.88
8,91,6.0,3.85,3.0,20.55
8,47,6.0,3.85,3.0,21.88
8,52,6.0,3.85,3.0,23.77
8,39,6.0,3.85,3.0,24.77
8,88,6.0,3.85,3.0,26.54
8,79,6.0,3.85,3.0,28.38
8,24,6.0,3.85,3.0,19.07
8,41,6.0,3.85,3.0,19.31
8,18,6.0,3.85,3.0,19.64
8,48,6.0,3.85,3.0,20.23
8,16,6.0,3.85,3.0,20.84
8,58,6.0,3.85,3.0,21.83
8,7,6.0,3.85,3.0,22.86
8,55,6.0,3.85,3.0,23.77
8,94,6.0,3.85,3.0,24.76
8,37,6.0,3.85,3.0,26.16
8,87,6.0,3.85,3.0,27.76
8,89,6.0,3.85,3.0,24.44
8,27,6.0,3.85,3.0,25.89
8,14,6.0,3.85,3.0,26.87
8,71,6.0,3.85,3.0,28.3
8,3,6.0,3.85,3.0,29.58
8,31,6.0,3.85,3.0,22.36
8,102,6.0,3.85,3.0,24.27
8,75,6.0,3.85,3.0,15.42
8,30,6.0,3.85,3.0,14.98
8,92,6.0,3.85,3.0,14.59
8,85,6.0,3.85,3.0,14.07
8,99,5.45,3.85,2.7,11.68
8,98,5.5,3.85,2.75,11.71
8,6,5.7,3.85,2.85,12.3
8,19,5.9,3.85,2.95,12.81
8,76,3.8,3.05,1.9,7.55
8,51,3.6,2.6,1.8,6.97
8,61,3.3,2.6,1.65,6.27
8,69,3.05,2.6,1.5,5.65
8,74,2.0,2.0,1.0,1.13
8,28,2.0,2.0,1.0,2.46
8,29,2.45,2.3,1.2,4.17
8,84,3.2,2.6,1.6,6.06
8,90,4.05,3.2,2.0,8.16
8,44,4.85,3.6,2.4,10.09
74,81,6.0,3.85,3.0,19.91
74,73,6.0,3.85,3.0,19.96
74,25,6.0,3.85,3.0,20.07
74,36,6.0,3.85,3.0,20.35
74,49,6.0,3.85,3.0,20.53
74,43,6.0,3.85,3.0,20.7
74,42,6.0,3.85,3.0,20.79
74,82,6.0,3.85,3.0,21.04
74,4,6.0,3.85,3.0,21.74
74,45,6.0,3.85,3.0,22.27
74,35,6.0,3.85,3.0,23.52
74,21,6.0,3.85,3.0,24.25
74,5,6.0,3.85,3.0,24.85
74,62,6.0,3.85,3.0,25.71
74,17,6.0,3.85,3.0,27.53
74,63,6.0,3.85,3.0,20.19
74,50,6.0,3.85,3.0,20.55
74,100,6.0,3.85,3.0,21.11
74,20,6.0,3.85,3.0,22.17
74,12,6.0,3.85,3.0,22.6
74,101,6.0,3.85,3.0,22.98
74,97,6.0,3.85,3.0,23.56
74,9,6.0,3.85,3.0,23.99
74,86,6.0,3.85,3.0,24.67
74,54,6.0,3.85,3.0,25.51
74,22,6.0,3.85,3.0,26.62
74,83,6.0,3.85,3.0,21.5
74,64,6.0,3.85,3.0,19.91
74,59,6.0,3.85,3.0,19.52
74,72,6.0,3.85,3.0,19.15
74,95,6.0,3.85,3.0,18.63
74,32,6.0,3.85,3.0,17.46
74,77,6.0,3.85,3.0,18.24
74,10,6.0,3.85,3.0,19.29
